time,Population,hotspot
November 2014,37597049.004476346,Italy
December 2014,37537680.34088625,Italy
January 2015,37532410.52728443,Italy
February 2015,37539320.39793886,Italy
March 2015,37551980.209530786,Italy
April 2015,37587477.94235479,Italy
May 2015,37612133.595747046,Italy
June 2015,37621374.89443199,Italy
July 2015,37650353.56725052,Italy
August 2015,37635085.75245436,Italy
September 2015,37693526.81122192,Italy
October 2015,37648339.92296211,Italy
November 2015,37757265.513524644,Italy
December 2015,37699776.639824994,Italy
January 2016,37662824.821384445,Italy
February 2016,37667360.84156682,Italy
March 2016,37728921.71474446,Italy
April 2016,37717367.20902622,Italy
May 2016,37759165.35000678,Italy
June 2016,37762817.799801685,Italy
July 2016,37756117.84573593,Italy
August 2016,37742339.383205645,Italy
September 2016,37732023.26850129,Italy
October 2016,37778099.64966256,Italy
November 2016,37832216.454402655,Italy
December 2016,37822370.365694776,Italy
January 2017,37786559.53458942,Italy
February 2017,37844858.03487242,Italy
March 2017,37862552.736292,Italy
April 2017,37832974.69908627,Italy
May 2017,37878422.62396191,Italy
June 2017,37887212.67169466,Italy
July 2017,37859473.209550515,Italy
August 2017,37920447.07557831,Italy
September 2017,37938995.834277794,Italy
October 2017,37967597.56193129,Italy
November 2017,37978553.95155445,Italy
December 2017,37910594.98235318,Italy
January 2018,37937102.80946909,Italy
February 2018,37996727.15685013,Italy
March 2018,38007641.42356824,Italy
April 2018,38019811.54070003,Italy
May 2018,38140661.42687677,Italy
June 2018,38045503.58487403,Italy
July 2018,38075701.00369323,Italy
August 2018,38081894.36605264,Italy
September 2018,38084130.591071345,Italy
October 2018,38064267.09444642,Italy
November 2018,38111513.9096246,Italy
December 2018,38073175.611088686,Italy
January 2019,38103102.15952772,Italy
February 2019,38107380.921747945,Italy
March 2019,38137128.06374627,Italy
April 2019,38222524.00082758,Italy
May 2019,38097816.4909035,Italy
June 2019,38193697.775282316,Italy
July 2019,38130545.73622611,Italy
August 2019,38180243.071461365,Italy
September 2019,38243673.85154218,Italy
October 2019,38222180.15178769,Italy
November 2019,38197250.150901936,Italy
December 2019,38221102.53837728,Italy
December 2000,123983046.4796012,Japan
January 2001,123980833.3875385,Japan
February 2001,123993413.37541965,Japan
March 2001,124006498.40128604,Japan
April 2001,123992602.22147988,Japan
May 2001,123996858.09879488,Japan
June 2001,124020134.14568798,Japan
July 2001,124015938.56510851,Japan
August 2001,124007458.87280378,Japan
September 2001,124022392.55861095,Japan
October 2001,124016175.19769527,Japan
November 2001,124020548.69048634,Japan
December 2001,124032172.06113636,Japan
January 2002,124009985.918243,Japan
February 2002,124012198.65742226,Japan
March 2002,124024529.97706579,Japan
April 2002,124020091.17184871,Japan
May 2002,124034150.77449785,Japan
June 2002,124021677.63901813,Japan
July 2002,124016671.27655725,Japan
August 2002,124046884.89159109,Japan
September 2002,124029527.47518279,Japan
October 2002,124032824.62877932,Japan
November 2002,124017540.5162214,Japan
December 2002,124026949.46403463,Japan
January 2003,124044455.90164645,Japan
February 2003,124042002.46450946,Japan
March 2003,124067546.80889323,Japan
April 2003,124068066.4921209,Japan
May 2003,124081622.37893389,Japan
June 2003,124089079.04916808,Japan
July 2003,124124966.5900363,Japan
August 2003,124116226.47451831,Japan
September 2003,124116039.50160284,Japan
October 2003,124145954.0455031,Japan
November 2003,124135364.82891952,Japan
December 2003,124160588.78613822,Japan
January 2004,124142548.62204933,Japan
February 2004,124153658.97865048,Japan
March 2004,124173779.42320843,Japan
April 2004,124183954.0672548,Japan
May 2004,124182439.85644108,Japan
June 2004,124183987.85528621,Japan
July 2004,124186446.86523467,Japan
August 2004,124178725.03938632,Japan
September 2004,124191159.58856776,Japan
October 2004,124198247.88885675,Japan
November 2004,124218585.12744923,Japan
December 2004,124215546.71183065,Japan
January 2005,124201189.11353673,Japan
February 2005,124230492.289769,Japan
March 2005,124229950.73731454,Japan
April 2005,124234486.91566336,Japan
May 2005,124255232.43406077,Japan
June 2005,124267172.41192712,Japan
July 2005,124273464.38516885,Japan
August 2005,124262606.50121698,Japan
September 2005,124275698.77012336,Japan
October 2005,124289696.79289433,Japan
November 2005,124303978.7759855,Japan
December 2005,124296164.06944047,Japan
January 2006,124306460.60364476,Japan
February 2006,124304116.3941078,Japan
March 2006,124309720.8286413,Japan
April 2006,124337874.2043833,Japan
May 2006,124350541.94424348,Japan
June 2006,124342913.46441522,Japan
July 2006,124361117.98581283,Japan
August 2006,124361676.09948766,Japan
September 2006,124358435.72761889,Japan
October 2006,124375921.61350757,Japan
November 2006,124395412.22284938,Japan
December 2006,124386034.22185788,Japan
January 2007,124394815.28709611,Japan
February 2007,124343371.15074964,Japan
March 2007,124372083.10659604,Japan
April 2007,124356551.48935772,Japan
May 2007,124344905.41258343,Japan
June 2007,124341092.47550435,Japan
July 2007,124311817.99080665,Japan
August 2007,124322342.11421816,Japan
September 2007,124320465.76231246,Japan
October 2007,124324507.10400404,Japan
November 2007,124295844.20983778,Japan
December 2007,124285195.81405962,Japan
January 2008,124308924.93807773,Japan
February 2008,124344214.4875705,Japan
March 2008,124357317.81536059,Japan
April 2008,124368915.7371065,Japan
May 2008,124399647.82212743,Japan
June 2008,124415850.67889026,Japan
July 2008,124444797.72026141,Japan
August 2008,124447940.10028769,Japan
September 2008,124472373.56291418,Japan
October 2008,124491575.92357877,Japan
November 2008,124500957.42578834,Japan
December 2008,124539149.99351604,Japan
January 2009,124529944.12782466,Japan
February 2009,124518438.75030413,Japan
March 2009,124507958.01972105,Japan
April 2009,124486824.26773626,Japan
May 2009,124488624.56670542,Japan
June 2009,124480595.08165608,Japan
July 2009,124467255.0277534,Japan
August 2009,124465087.47476642,Japan
September 2009,124462132.29024036,Japan
October 2009,124469006.92994854,Japan
November 2009,124442346.85237671,Japan
December 2009,124434655.04378662,Japan
January 2010,124429184.94546781,Japan
February 2010,124407970.24091884,Japan
March 2010,124425851.3563279,Japan
April 2010,124424740.6947541,Japan
May 2010,124447809.27247378,Japan
June 2010,124418148.4895831,Japan
July 2010,124421341.7065176,Japan
August 2010,124415827.22883749,Japan
September 2010,124402007.95430826,Japan
October 2010,124424123.82566507,Japan
November 2010,124418040.59714575,Japan
December 2010,124416498.86895147,Japan
January 2011,124410279.97132844,Japan
February 2011,124445835.59871462,Japan
March 2011,124427009.4438357,Japan
April 2011,124459197.44114591,Japan
May 2011,124487005.67809331,Japan
June 2011,124465372.78530915,Japan
July 2011,124480902.90163006,Japan
August 2011,124499319.87381093,Japan
September 2011,124504524.70512745,Japan
October 2011,124504736.04561459,Japan
November 2011,124533077.42972021,Japan
December 2011,124532417.60294236,Japan
January 2012,124527300.18318555,Japan
February 2012,124491690.33811922,Japan
March 2012,124497652.80795385,Japan
April 2012,124452254.99825576,Japan
May 2012,124436629.8928455,Japan
June 2012,124427344.8349432,Japan
July 2012,124385634.62151267,Japan
August 2012,124379709.61364473,Japan
September 2012,124369842.63265677,Japan
October 2012,124319072.44859047,Japan
November 2012,124316622.5026203,Japan
December 2012,124296979.41033174,Japan
January 2013,124317965.28029081,Japan
February 2013,124312500.20187345,Japan
March 2013,124325677.83821434,Japan
April 2013,124360410.77838236,Japan
May 2013,124373119.14924991,Japan
June 2013,124388187.16900451,Japan
July 2013,124404236.504079,Japan
August 2013,124409102.10310875,Japan
September 2013,124434151.7207756,Japan
October 2013,124449835.25471398,Japan
November 2013,124454899.17013606,Japan
December 2013,124496810.79285657,Japan
January 2014,124474340.03662907,Japan
February 2014,124449025.09437531,Japan
March 2014,124461055.55290368,Japan
April 2014,124436093.54978602,Japan
May 2014,124446712.92557497,Japan
June 2014,124442601.18142556,Japan
July 2014,124414273.16703808,Japan
August 2014,124424867.22026181,Japan
September 2014,124411155.58168793,Japan
October 2014,124407694.43929036,Japan
November 2014,124410903.82111987,Japan
December 2014,124380879.8485316,Japan
January 2015,124366917.18735503,Japan
February 2015,124356833.28837566,Japan
March 2015,124349769.34058942,Japan
April 2015,124348789.57902029,Japan
May 2015,124344753.30293868,Japan
June 2015,124335411.87434855,Japan
July 2015,124332752.31411405,Japan
August 2015,124315605.67310153,Japan
September 2015,124321932.48069097,Japan
October 2015,124295654.03440061,Japan
November 2015,124318058.22867349,Japan
December 2015,124287862.07195066,Japan
January 2016,124302557.81784382,Japan
February 2016,124330465.84877726,Japan
March 2016,124374826.78634323,Japan
April 2016,124397610.60204388,Japan
May 2016,124436531.52827156,Japan
June 2016,124464158.17593223,Japan
July 2016,124487634.31937702,Japan
August 2016,124509709.89014871,Japan
September 2016,124532888.08588,Japan
October 2016,124573171.4674829,Japan
November 2016,124616869.07627438,Japan
December 2016,124639343.29652801,Japan
January 2017,124632331.9264835,Japan
February 2017,124655290.76825345,Japan
March 2017,124664893.72813128,Japan
April 2017,124659867.26384066,Japan
May 2017,124678591.98045136,Japan
June 2017,124685784.27933288,Japan
July 2017,124681201.62080054,Japan
August 2017,124705012.46392754,Japan
September 2017,124715312.53788719,Japan
October 2017,124728672.38693836,Japan
November 2017,124736554.58260651,Japan
December 2017,124719163.55398172,Japan
January 2018,124725766.94351608,Japan
February 2018,124742916.6743352,Japan
March 2018,124744732.01661757,Japan
April 2018,124746769.39554682,Japan
May 2018,124783476.412909,Japan
June 2018,124751333.9541811,Japan
July 2018,124759171.63831002,Japan
August 2018,124759305.6501252,Japan
September 2018,124758179.46550152,Japan
October 2018,124750074.66850393,Japan
November 2018,124763282.63014473,Japan
December 2018,124749294.31747091,Japan
January 2019,124749016.25438835,Japan
February 2019,124740570.35529836,Japan
March 2019,124741184.36982892,Japan
April 2019,124758571.17910603,Japan
May 2019,124709364.50441791,Japan
June 2019,124730090.4945692,Japan
July 2019,124700486.87595464,Japan
August 2019,124706505.05001755,Japan
September 2019,124716896.7994198,Japan
October 2019,124700559.76377097,Japan
November 2019,124682811.99414155,Japan
December 2019,124680915.94770372,Japan
December 2000,120897954.28173113,Java
January 2001,120716125.31346986,Java
February 2001,121205130.95168044,Java
March 2001,121724923.17501254,Java
April 2001,121013291.10973081,Java
May 2001,121127444.161148,Java
June 2001,122101493.24976204,Java
July 2001,121832390.72139023,Java
August 2001,121366384.80531174,Java
September 2001,121962125.6215875,Java
October 2001,121601339.66952425,Java
November 2001,121718198.26836498,Java
December 2001,122166451.42002025,Java
January 2002,121270778.31108594,Java
February 2002,121481542.43602075,Java
March 2002,122140476.67623913,Java
April 2002,122049607.45744422,Java
May 2002,122794039.5873098,Java
June 2002,122338830.63666372,Java
July 2002,122218661.93626921,Java
August 2002,123699206.02629861,Java
September 2002,123022505.35877842,Java
October 2002,123278883.39157547,Java
November 2002,122696202.62916319,Java
December 2002,123229737.48689057,Java
January 2003,123662705.27693427,Java
February 2003,123190535.34223567,Java
March 2003,124022931.99922149,Java
April 2003,123685586.72831099,Java
May 2003,123951047.78625838,Java
June 2003,123928280.0723052,Java
July 2003,125206433.98507681,Java
August 2003,124449176.60180523,Java
September 2003,124079785.9828341,Java
October 2003,125087077.22970654,Java
November 2003,124245967.05916083,Java
December 2003,125040550.20991187,Java
January 2004,124142834.14492793,Java
February 2004,124567031.98494071,Java
March 2004,125404955.70670153,Java
April 2004,125786720.97919953,Java
May 2004,125640990.43863024,Java
June 2004,125631555.76083538,Java
July 2004,125666002.30282919,Java
August 2004,125236200.85733561,Java
September 2004,125720448.0049879,Java
October 2004,125964822.98484774,Java
November 2004,126807440.23265748,Java
December 2004,126592590.25689702,Java
January 2005,125727748.93205972,Java
February 2005,126842830.55826561,Java
March 2005,126625203.3846001,Java
April 2005,126617154.51048812,Java
May 2005,127351059.93501365,Java
June 2005,127678757.56903774,Java
July 2005,127757225.5651568,Java
August 2005,127051088.81721012,Java
September 2005,127431040.39086765,Java
October 2005,127858961.2881409,Java
November 2005,128292863.86118363,Java
December 2005,127731624.03315347,Java
January 2006,128001783.88580362,Java
February 2006,127698712.98560494,Java
March 2006,127775138.00229876,Java
April 2006,128855067.51151891,Java
May 2006,129239103.77075514,Java
June 2006,128696402.48967636,Java
July 2006,129331519.97593683,Java
August 2006,129160063.23972802,Java
September 2006,128816353.2902259,Java
October 2006,129418882.18975104,Java
November 2006,130105973.72938958,Java
December 2006,129490282.68743268,Java
January 2007,130381464.06663415,Java
February 2007,128541561.07679078,Java
March 2007,130288858.18505746,Java
April 2007,130077511.29811691,Java
May 2007,130026462.8370796,Java
June 2007,130346533.08726023,Java
July 2007,129496073.94657686,Java
August 2007,130466299.29418449,Java
September 2007,130874189.5492329,Java
October 2007,131534532.03808855,Java
November 2007,130727709.76509938,Java
December 2007,130721904.00814918,Java
January 2008,131004624.29852146,Java
February 2008,131811585.21379018,Java
March 2008,131663631.85945505,Java
April 2008,131396228.0152196,Java
May 2008,132022109.41168323,Java
June 2008,131963529.54336265,Java
July 2008,132508463.01965952,Java
August 2008,131857618.40287986,Java
September 2008,132172278.94605651,Java
October 2008,132275311.94782262,Java
November 2008,131907398.20753609,Java
December 2008,132871596.57380496,Java
January 2009,132996735.93756865,Java
February 2009,133017597.34712334,Java
March 2009,133032414.07699203,Java
April 2009,132616649.25190301,Java
May 2009,133223391.28490238,Java
June 2009,133401877.00034195,Java
July 2009,133322036.34067984,Java
August 2009,133766348.16556573,Java
September 2009,134174942.58099093,Java
October 2009,135011795.1376716,Java
November 2009,134345423.24059543,Java
December 2009,134521718.4522926,Java
January 2010,134508924.83515364,Java
February 2010,133782146.92505258,Java
March 2010,134805513.56634942,Java
April 2010,134990411.1023958,Java
May 2010,136264196.39041728,Java
June 2010,135154406.8517651,Java
July 2010,135526886.94293883,Java
August 2010,135512080.81647113,Java
September 2010,135120669.87564212,Java
October 2010,136351251.9632188,Java
November 2010,136310654.19992936,Java
December 2010,136468414.63406104,Java
January 2011,135813294.54501358,Java
February 2011,137052560.01674196,Java
March 2011,135861834.7819348,Java
